reviewer_score,id
8.636999999999999,51760
8.671333333333335,200726
9.63076666666667,326357
6.3209166666666645,281611
7.479000000000002,114947
8.801,81218
5.064,204921
7.590333333333331,326513
9.671000000000003,466366
9.610000000000008,61777
8.529333333333334,14042
6.544999999999998,375386
9.570000000000004,341631
8.02,213364
9.515000000000004,159021
9.681666666666667,81495
7.981500000000002,22872
9.014999999999997,193860
6.592600000000001,65271
9.317333333333334,203696
6.280599999999998,137157
8.643000000000002,515667
8.276333333333335,134625
9.620483333333336,310648
8.312000000000001,130059
6.950416666666671,191032
8.340999999999998,394323
6.2139999999999995,141533
8.853999999999997,107769
6.23175,69581
8.842250000000002,196387
8.744000000000003,401664
9.538,139212
6.236666666666672,243991
9.602433333333336,274387
9.387666666666671,400288
5.3400000000000025,65348
5.682833333333334,313537
9.589500000000005,101685
9.193999999999999,119585
9.447500000000002,50188
8.046666666666667,329160
9.465000000000003,97456
8.958076190476193,110582
8.258000000000003,429163
9.761333333333335,96509
9.052999999999999,253735
9.573,160361
9.413000000000006,398724
9.451000000000008,37875
7.63,36070
8.012999999999998,206630
9.117000000000006,227752
7.239999999999997,512661
8.804000000000006,296201
8.037666666666667,82530
8.260999999999996,3942
8.180999999999997,40460
8.081999999999999,356495
9.314000000000002,404188
9.821000000000005,147894
9.547250000000004,420818
8.455000000000004,179565
8.79866666666666,474693
9.549000000000005,424178
7.154000000000001,176280
8.956000000000005,467958
7.387499999999999,395007
7.652,289031
9.090135714285717,437566
9.500983333333334,277088
9.642000000000007,31692
9.734000000000002,130150
9.041847619047621,500813
7.442499999999999,327
8.073,199331
8.281,358594
8.330999999999996,65983
9.796000000000006,397559
8.648000000000003,7757
8.8825,39167
8.889000000000003,200585
9.7881,61890
7.554000000000002,245129
7.554999999999998,109928
8.222,101129
9.1206,475610
9.029000000000005,330603
7.991950000000004,167465
8.833333333333332,148706
8.043000000000005,253915
7.988999999999999,132923
5.526,157856
7.405999999999997,149281
7.167166666666665,93578
8.967666666666664,479976
9.409000000000006,256423
9.565000000000003,397570
9.309000000000003,148024
6.375000000000003,417115
6.126333333333332,63963
8.204499999999998,432520
9.330200000000005,125531
9.327000000000005,107361
7.928,42066
8.456000000000007,273505
6.445600000000001,196026
7.045666666666668,476701
8.157000000000004,260873
6.460999999999998,73307
9.545000000000003,197975
7.694000000000001,391458
7.509000000000001,502652
6.859999999999997,52481
8.042466666666666,387815
9.071000000000003,438198
9.526000000000005,94633
8.929000000000004,71544
7.965999999999995,80679
5.930000000000003,281151
8.06,172305
9.050000000000004,418402
9.259000000000004,78745
9.606000000000002,180742
8.611999999999997,227649
6.4049999999999985,159959
7.899,177677
4.911000000000002,112448
7.987466666666669,256415
8.734,34011
7.134999999999995,197304
7.699166666666671,301059
8.625250000000001,191132
9.045666666666671,249113
9.266000000000004,510823
7.683680952380955,409377
8.706000000000003,439563
9.243380952380951,321232
8.750000000000002,54154
9.475000000000001,332265
9.323000000000004,41544
7.687000000000001,135423
7.1880000000000015,444310
7.411999999999997,318712
9.349000000000002,226936
9.0095,487636
9.569333333333331,51461
5.570000000000001,376013
6.959999999999999,248584
8.583499999999995,207887
8.713000000000005,301287
7.1179999999999986,180121
8.654999999999992,358824
8.172,51914
8.338183333333337,376175
9.031999999999998,433145
8.50756666666667,441132
8.414916666666668,126231
7.5561666666666625,266810
6.01808333333333,131637
6.752500000000002,471649
7.11683333333333,52968
8.536166666666672,438936
7.850833333333332,223036
9.133000000000003,439572
7.928000000000001,75089
7.684000000000001,5092
6.789583333333331,413125
9.475900000000001,194236
8.558999999999997,241837
9.480866666666667,454287
5.958000000000001,112921
9.413000000000004,83409
9.257000000000003,147314
6.827333333333334,244577
5.569000000000001,427591
9.401000000000005,352459
8.441999999999997,41711
8.849900000000005,77124
4.977900000000003,115318
9.852083333333336,417916
8.103999999999994,367809
9.278333333333334,494574
7.289999999999995,398026
8.684,40092
8.699999999999998,328793
6.620999999999999,4335
8.79633333333333,370327
5.558000000000003,228386
9.213999999999997,440551
7.820000000000001,396139
8.665999999999999,334392
8.444,494978
9.308,219418
7.814000000000001,386944
9.570333333333338,203601
5.392000000000005,344775
8.474666666666664,89479
6.753999999999995,411655
9.152596103896105,238465
9.384,300515
8.746249999999996,483562
9.409200000000002,34161
9.496535714285713,101259
9.381200000000005,50288
9.126750000000005,149848
7.589749999999997,263908
7.9223333333333255,499026
8.0235,11895
9.418000000000005,198016
8.164000000000003,41368
9.420000000000002,161873
9.236033333333339,192482
9.020000000000005,34420
9.302666666666669,328199
8.850000000000005,219757
9.333,284959
8.997000000000002,111482
8.855,137603
8.7406,398068
9.656784126984133,17142
7.147,290308
7.758999999999998,30602
8.349610606060608,59545
8.296000000000003,325332
9.31,480966
8.605000000000002,271831
9.035000000000009,494360
9.488000000000007,221394
7.574999999999994,295070
6.1099999999999985,125559
7.5299999999999985,10918
8.590999999999998,215322
7.620733333333335,165321
9.312999999999995,282690
9.496000000000008,34456
9.071000000000002,337538
7.278999999999999,189051
9.376483333333333,145469
8.064,448841
8.322999999999999,35605
7.943500000000003,213612
7.6890000000000045,218701
8.579666666666666,361348
7.791181547619046,136230
7.4670000000000005,97766
6.623000000000006,265672
9.334761904761903,171537
7.286999999999999,175705
7.754766666666665,245592
9.061,456273
9.169333333333334,473282
9.13053333333334,322325
9.030000000000001,448331
9.244500000000004,267881
8.606000000000002,117422
7.9639999999999995,194693
7.849,141737
9.18,32256
9.37709047619048,411395
8.336500000000001,162273
9.099372222222224,474820
7.596000000000001,65292
7.356999999999998,262276
9.687000000000001,448086
9.215000000000007,247011
9.59100000000001,292341
9.267000000000003,15303
7.395333333333331,324962
9.096933333333334,240833
9.734333333333334,309968
7.672,478287
9.318436412198912,506046
8.463000000000005,70741
8.443399999999995,249204
9.041,289815
7.562666666666664,168673
8.923000000000004,142449
9.77733333333334,433610
9.472104761904763,487782
9.397200000000009,472562
9.191000000000004,57722
9.588100000000004,189581
7.940499999999994,511099
9.299866666666672,175379
9.493000000000002,201071
8.511999999999999,87805
9.20333333333334,16667
9.310000000000002,413584
8.894666666666668,144251
9.952000000000002,15756
7.688500000000007,66449
8.1909,6253
9.174999999999999,125163
9.591268253968257,95185
6.808,262522
8.253333333333336,338211
7.348000000000001,127926
7.854999999999998,242488
8.453500000000004,231179
7.8499000000000025,193994
8.726882142857145,161221
7.973000000000004,354935
7.646,316160
8.904000000000002,164018
9.715000000000007,138052
9.559000000000003,158878
9.82,210663
8.524666666666668,270702
6.499000000000002,376252
9.03333333333333,229211
8.713000000000003,370473
7.331999999999997,79161
8.666000000000004,207173
7.683666666666662,125577
9.453000000000008,352849
9.629,402444
7.598333333333333,257647
9.35200000000001,198826
8.378999999999998,236540
9.542000000000003,354502
9.139000000000001,247111
6.850749999999997,211741
7.255999999999995,2222
6.301999999999998,459558
8.538999999999996,232475
7.697333333333335,403901
7.931,330197
5.677,225122
9.856000000000002,397192
6.859302380952382,173729
8.800000000000002,22032
7.866999999999999,311552
8.849999999999998,151783
9.16,18763
9.673000000000005,406328
7.896,55613
8.282000000000002,88689
8.435666666666668,257325
9.339,55944
9.081,396334
8.455354545454549,265801
6.414666666666665,246018
9.46566666666667,456202
9.195000000000004,32053
8.970000000000004,463003
9.673000000000004,482382
8.22263333333334,371548
7.871500000000001,116098
9.606,464609
5.733,515532
5.449000000000002,64006
7.3378333333333305,75709
8.571800000000001,216802
9.779000000000002,249332
9.022244444444448,184592
9.297500000000007,455020
6.514816666666669,3115
7.164000000000001,401680
9.505400000000002,171115
7.894000000000001,67569
9.54216190476191,20359
8.856866666666669,477415
9.1285,184358
9.547200000000004,168532
6.062499999999996,221049
8.828500000000004,19084
6.321999999999998,13034
9.140200000000004,439768
7.954333333333333,35016
9.245000000000003,475195
8.89533333333334,458292
9.2158,136175
8.495999999999999,469304
8.778999999999996,336135
7.694999999999996,461612
8.876800000000001,129013
9.312000000000005,486601
8.970500000000003,207768
8.136000000000001,130240
9.578000000000008,399015
9.056333333333338,482507
9.149916666666666,278018
7.242000000000002,500837
8.444,249589
9.302999999999999,434618
8.951999999999998,312965
9.617800000000003,203784
7.396999999999995,230312
7.811999999999999,226343
8.785999999999998,390364
7.693000000000003,77100
9.223450000000003,291146
8.905,471163
9.907,81075
8.893416666666672,390635
8.335999999999999,286974
8.250416666666666,325481
8.917000000000002,456835
8.373000000000001,133833
6.604999999999997,69290
9.247000000000003,314589
9.495000000000001,106798
5.419000000000002,65152
8.166000000000002,267428
8.517749999999998,283781
8.598733333333332,123968
7.839750000000006,245470
9.490167099567103,75610
6.995999999999999,87041
8.867616666666663,239029
9.378,460521
7.794999999999999,365328
8.202999999999998,219551
8.872666666666673,75673
5.684499999999999,407621
7.9519999999999955,376893
9.365,586
8.870245238095242,249228
9.369000000000005,391389
8.176999999999998,429751
7.4815,281016
7.1339999999999995,462558
8.978,122700
9.374400000000007,448357
9.15000000000001,501368
9.344333333333331,28349
7.911000000000006,452871
8.139899999999999,506127
9.095000000000004,31693
8.68,171830
7.524861904761903,355749
5.761999999999997,278058
7.344000000000005,135234
8.743999999999996,487358
6.595999999999996,41067
8.856000000000002,247032
8.888000000000007,129077
9.12883333333334,179288
6.464416666666665,350824
6.040000000000003,79995
9.033833333333328,160657
9.030999999999995,275387
7.265016666666667,173032
7.751999999999996,206672
9.298833333333338,491152
8.999833333333335,432145
8.858333333333334,17209
9.299,506035
9.240000000000002,226000
9.013449999999997,252417
5.289999999999999,55861
7.309999999999997,194723
9.396000000000004,33920
8.837833333333332,260797
8.567857142857145,50503
8.803333333333335,482330
5.270000000000005,430664
9.176100000000003,228712
7.490999999999998,299915
6.435533333333338,169561
6.875000000000001,80942
9.301,320500
8.975000000000001,213504
8.853000000000002,411449
6.581783333333334,393294
9.618333333333334,330959
8.982000000000001,222526
9.479999999999999,251324
7.190999999999999,88144
9.290000000000001,430202
8.327364285714292,509603
7.962000000000001,90727
8.823,171295
9.491000000000007,218652
8.745666666666667,194008
9.427239682539687,392378
8.822,209293
8.199000000000002,74996
8.215942857142853,245625
7.906000000000001,357057
7.230999999999998,75603
8.472000000000003,441968
7.639000000000002,47737
8.499499999999998,244654
7.335785714285711,335265
8.510000000000005,213234
8.134000000000006,40945
7.838750000000005,264189
7.542349999999999,514714
9.409333333333334,235085
9.863428571428575,433277
8.652000000000001,257914
6.916666666666668,267865
6.115999999999996,293007
8.011666666666667,48967
9.486514285714291,181778
9.728400000000004,465181
9.129000000000001,418408
8.74053333333333,369855
8.517,74809
7.529000000000004,297967
7.72101666666666,318230
8.407999999999998,265942
7.744666666666669,490005
8.466000000000001,250662
8.673638888888886,237381
9.844000000000001,228243
8.029000000000002,407352
8.120499999999998,135978
8.651499999999997,65844
8.982000000000006,329440
8.668,329340
8.147000000000002,84370
8.327000000000002,275325
5.975,361170
9.346000000000002,359255
9.526833333333336,206431
9.48,43639
7.143,359386
7.091999999999998,160857
7.5269999999999975,134834
8.784999999999997,15502
9.008000000000006,383547
9.34220238095238,258572
9.437333333333338,419372
8.290999999999999,203323
9.286000000000007,175493
9.344000000000003,61098
7.889999999999998,17739
8.362999999999994,275414
7.328000000000002,247915
6.808,428987
9.085666666666667,151659
9.216000000000001,320226
6.535999999999999,116223
7.224000000000002,303604
9.244000000000002,471489
9.045,451732
9.282766666666669,294916
7.8129999999999935,67755
6.103000000000001,259882
8.121166666666662,209543
8.411000000000003,401373
9.310000000000004,120703
8.075999999999999,32998
6.814,467844
8.073,285303
7.398,269622
8.862818504594818,362347
8.367200000000002,161249
8.012,14377
7.107,130207
7.559,13964
5.614000000000001,81932
8.574249999999997,329145
9.431921500721499,444483
9.589000000000006,340451
9.065999999999999,120696
9.369000000000007,463301
6.0289999999999955,248366
9.113999999999997,475011
9.197000000000005,483742
6.674916666666668,46961
9.554000000000004,122451
7.963333333333336,380693
9.705000000000004,107309
9.250999999999996,139356
6.172000000000001,434239
7.236999999999999,503765
6.736499999999999,423213
8.94293333333334,68053
9.485390476190478,396434
9.434966666666668,38551
7.386333333333331,238021
9.82866666666667,137938
7.5882499999999995,308498
9.630683333333337,184138
7.943000000000001,302840
9.268333333333333,416539
5.669,293899
8.921,414222
6.771999999999999,213587
7.137999999999998,51706
7.807499999999999,309301
9.624000000000004,342052
7.812999999999997,8705
8.742,369103
9.44096666666667,375724
8.133000000000001,452087
9.405,397389
9.477966666666667,318476
6.611399999999999,242982
8.347,100623
8.922000000000004,421967
9.74681774891775,181747
8.520999999999999,335248
7.555000000000004,35670
8.947571428571433,365342
9.876333333333339,463111
8.651333333333332,454196
7.911999999999997,229378
9.854000000000003,15849
8.929666666666668,365779
8.987000000000002,90046
7.524999999999991,298504
9.613000000000003,404799
9.272000000000004,289847
7.347999999999998,365694
8.085352380952381,165915
9.68819696969697,458339
8.32500000000001,15955
9.148000000000001,292333
9.233,426344
9.219000000000005,182832
8.728333333333333,310804
8.308999999999997,114894
8.524999999999997,257044
8.638000000000003,231873
7.564999999999999,90733
6.4590000000000005,341955
8.617999999999997,324929
8.097,126655
9.268000000000004,421659
8.116133333333336,27710
8.331000000000003,366787
8.5832,400628
9.514750000000001,77174
7.184999999999999,471005
9.569450000000003,282983
7.772999999999996,269980
9.005000000000004,308571
9.730333333333338,228293
8.792666666666669,306218
6.306999999999999,64868
9.275000000000002,431658
9.45,385497
7.784166666666663,222581
7.749499999999995,321665
8.661999999999999,485211
7.97,325376
7.480999999999998,400150
9.277000000000001,509087
8.768166666666666,14201
6.327250000000003,441813
8.22785,41945
5.19525,359795
6.449999999999999,144665
7.75225,215124
8.445,171225
7.051999999999998,315870
9.058000000000002,230108
9.255000000000004,121813
7.454000000000003,194633
9.666023809523814,204346
8.906,354016
9.053333333333331,387453
9.4136,82706
9.665761111111117,421493
8.186999999999996,133596
8.223999999999997,441818
8.390250000000002,72373
8.905000000000001,107122
9.616790476190477,192229
9.651166666666668,253454
9.107999999999997,227995
8.196333333333335,203168
9.064999999999998,432024
8.742000000000008,256366
8.11736666666667,248312
9.458999999999996,351872
8.197000000000001,508690
9.807000000000002,256107
7.983249999999998,497372
6.073000000000002,430671
5.038999999999998,46189
6.268166666666669,70024
9.744000000000007,433412
8.414000000000001,13914
8.542999999999997,204185
7.56,164215
8.035333333333334,95627
9.250000000000002,146326
5.643333333333333,262524
9.837974603174606,16933
8.991500000000004,476342
7.626333333333328,174175
9.475892857142858,75788
9.32766666666667,329147
9.165183333333335,346253
7.632999999999999,41712
6.1480000000000015,363908
7.725999999999999,274389
9.407761363636364,238247
8.626000000000003,467580
9.585000000000003,465252
8.98,128648
6.833500000000002,443149
8.154999999999996,442171
9.790416666666665,232160
7.804000000000003,174890
7.694333333333332,233394
7.738904761904755,70421
8.65166666666666,215140
6.855,53645
7.083000000000002,325132
9.366166666666665,73891
7.050999999999997,370936
9.207333333333336,224586
9.187951587301587,73919
5.3770000000000024,156071
7.809999999999997,149036
7.353749999999999,114842
9.287907539682536,166091
7.998999999999998,172281
9.330333333333336,454518
9.292000000000003,399852
8.766499999999999,425941
8.843999999999996,39036
9.153,34614
9.739666666666668,393674
9.182283333333332,60179
8.107000000000005,431399
7.69,299616
9.555000000000001,342448
7.428999999999999,408360
5.834,2403
8.48,435955
8.024,40304
7.423299999999999,459094
6.525,432221
9.737066666666669,292426
8.452000000000004,478553
8.321,10627
9.652176190476196,146325
7.631599999999997,44421
9.820666666666671,366585
6.443999999999997,225198
9.548333333333336,446471
8.963,450668
9.102407936507943,258932
8.702999999999998,430995
8.570807142857134,390629
8.949391666666669,223681
9.498798809523812,391927
7.74383333333333,70181
7.098999999999998,459732
9.30083333333334,490176
8.316,328762
7.921023809523808,507934
9.347000000000007,426695
6.424000000000003,69599
8.983,374929
9.763333333333335,84768
5.697,342687
9.53299523809524,21468
9.307000000000002,89623
6.98733333333334,504723
8.41,489992
8.593383333333339,70044
9.06866666666667,216686
6.372000000000001,324510
7.261142857142854,236505
7.757666666666665,264980
7.5349999999999975,276950
9.537666666666672,83801
8.458400000000001,150910
8.266666666666671,350931
9.344,286054
8.407000000000004,481308
8.215000000000002,501341
8.742133333333333,3287
8.077999999999998,467137
9.77255,200518
8.143333333333336,300561
8.673000000000004,341708
7.183,445108
9.566166666666673,404491
7.746999999999995,165194
9.101099999999997,452583
8.274499999999998,352881
7.6166,313932
8.80525,335751
7.164999999999996,280909
6.055999999999998,199150
9.141165476190478,287797
6.267,351572
8.503400000000001,141021
6.820999999999999,328631
7.499999999999997,280726
6.208666666666668,209994
8.962000000000005,221521
8.808,336942
9.373133333333339,149330
8.536833333333329,476024
8.119999999999997,176723
9.682999999999998,359060
9.470249999999998,178582
9.521,61823
7.134999999999995,276649
8.169000000000002,351343
7.9200000000000035,178843
9.572666666666667,511503
9.489000000000003,464652
8.703383333333335,347907
7.343000000000005,266689
7.666000000000006,168686
9.719000000000008,393410
7.499000000000002,32197
8.616999999999997,221734
6.462999999999999,146097
9.430000000000005,384137
9.75833333333334,388947
9.051809523809522,145383
9.733000000000002,482096
8.322000000000001,429197
8.883,81693
7.9360000000000035,255228
9.437066666666668,471978
7.452000000000001,407179
9.144802380952388,222938
9.294999999999998,13331
9.22325,487770
6.425000000000001,468210
9.480833333333333,484431
6.9264285714285725,233282
7.851999999999997,204871
8.146500000000005,173857
9.681000000000001,163695
8.142000000000003,452214
8.048285714285711,192089
9.262833333333338,24460
9.346681890331896,224734
6.368,378209
7.648714285714288,338241
9.42671428571428,507573
8.810000000000004,275885
8.2665,315663
8.810000000000002,111406
9.441,696
9.301916666666672,181735
9.419505952380952,54615
6.3340000000000005,369213
8.722366666666666,301924
9.283000000000001,382669
9.406000000000002,448988
8.686,376755
6.954000000000001,418512
8.157999999999998,23576
9.435500000000005,245677
4.636000000000003,333493
7.242999999999999,502560
9.330000000000002,256185
9.474711111111112,296501
9.558,29380
9.838000000000005,332170
9.758000000000003,418912
9.329500000000003,249818
9.434000000000005,81485
8.498999999999997,13561
7.4155000000000015,155006
9.141000000000007,450926
6.5779999999999985,236136
9.298000000000004,149939
8.510333333333334,408355
8.571000000000002,452607
7.958266666666665,499207
8.907000000000002,221830
9.633000000000004,99380
7.9439999999999955,262756
7.17062380952381,3065
9.283000000000003,239936
7.1930000000000005,5498
8.3385,491292
8.506000000000004,428634
8.785749999999997,142473
9.088000000000001,478476
9.330261904761905,398252
8.720000000000004,325716
9.392000000000001,494241
9.431476190476197,240178
7.840999999999999,349618
9.838,283156
8.138499999999999,98036
9.733000000000006,338807
7.53,196191
7.881999999999994,78296
9.085333333333338,374043
9.595052380952382,283245
9.062000000000003,415195
9.006000000000006,130720
9.173750000000004,420632
8.314999999999998,369239
7.057666666666666,379923
8.262666666666663,132878
7.152,41028
8.091000000000001,273671
9.607333333333337,502350
7.574999999999997,33932
9.466500000000002,148753
9.264000000000006,35556
9.27959761904762,408812
6.474999999999999,65508
7.301500000000002,308649
7.947999999999999,413739
9.421833333333332,26896
8.407000000000002,108857
8.301000000000002,7019
8.992666666666672,326094
6.4650000000000025,320235
8.983333333333341,70330
9.135,149590
9.242400000000002,389404
8.222000000000001,459687
7.511344444444438,167743
9.260999999999997,287845
9.190505555555559,360298
8.921999999999999,56296
7.941499999999998,285330
9.498416666666666,221718
8.240000000000002,19453
9.622000000000005,431487
9.114,260254
8.746500000000006,93637
6.557733333333333,168846
9.292000000000005,224824
8.314,51647
8.547,313821
6.704000000000001,189949
8.236999999999997,643
8.671999999999993,343327
8.438000000000004,393519
9.502000000000004,419740
7.773999999999997,217462
8.820999999999998,145904
8.295000000000002,42964
9.308476190476192,35154
8.792999999999997,265511
9.333466666666665,255157
9.38681904761905,438695
9.565633333333338,63516
7.6890000000000045,4701
8.184500000000002,369770
8.962,376452
9.285000000000002,37471
7.4639428571428565,209410
9.227000000000004,258208
9.112999999999998,188181
5.879999999999996,47553
8.063550000000003,467732
8.44316666666667,435380
8.390999999999998,120614
6.532999999999998,333031
8.447000000000003,49824
7.930999999999996,496752
8.464000000000002,268456
8.299999999999997,98589
7.532,48030
7.591999999999997,441415
8.67725,87176
8.618999999999998,14035
9.372333333333328,211671
9.067000000000002,285690
5.861999999999999,324457
7.627000000000004,202325
9.042000000000007,311167
8.801000000000002,412023
8.528,90786
8.007,392607
7.769000000000002,499316
6.8969999999999985,76463
8.686999999999998,350407
8.362,239976
9.34061904761905,512373
9.442833333333327,42265
7.729750000000001,285364
8.042166666666667,390834
8.273633333333336,443615
9.506666666666671,19494
8.326,343644
8.393,160218
8.703000000000005,36252
7.594999999999999,22997
7.914000000000005,115346
7.047333333333331,278530
8.783999999999999,170323
9.575000000000005,399656
7.88,187429
8.422000000000004,81615
8.342,36515
9.264350000000002,396704
8.767999999999999,244423
8.543000000000001,428040
6.377666666666663,321584
7.029000000000001,131962
7.942,84192
8.189000000000004,116510
9.60993333333334,236146
9.37466666666667,297392
9.222600000000002,295262
6.489999999999997,8266
9.085499999999998,146841
8.714999999999998,403741
8.698000000000004,228746
7.673000000000002,41775
9.552000000000007,453820
9.08,430574
7.980500000000004,295774
8.863333333333337,381407
9.243000000000002,75306
9.107000000000001,401434
9.611899999999999,40036
9.348066666666668,43008
8.384,197497
9.105,39646
9.311000000000005,410242
7.095999999999998,168978
9.677754761904767,19468
9.606404761904768,396536
7.5959999999999965,276384
8.578000000000005,10480
9.534850000000006,181717
9.740000000000004,1821
9.097,86515
8.359249999999998,114336
9.620000000000001,492033
8.693000000000003,43805
6.1389999999999985,195902
7.998999999999995,115947
7.163,187106
9.051000000000002,445603
7.934999999999998,327766
6.995800000000004,186345
6.98416666666666,70358
9.221000000000005,25012
8.911000000000003,245886
9.327533333333339,383298
8.588999999999995,158182
9.583000000000002,370497
9.331,55510
9.52126666666667,267037
8.649666666666663,271454
9.124,449183
8.362604761904757,345767
6.835299999999998,76046
7.942,317614
6.872000000000001,357200
9.50266666666667,30309
8.845416666666669,153029
9.053000000000003,174386
9.275822222222223,414054
9.108050000000006,269037
8.222000000000005,280566
8.804999999999998,434863
9.451000000000002,76926
8.490999999999994,167161
8.815000000000005,418953
5.258866666666669,168961
9.421500000000002,330402
7.7219999999999995,320136
9.762310858585858,120667
7.503000000000004,335792
9.591000000000008,354569
9.587000000000003,153038
9.20259047619048,159159
9.24466666666667,288138
9.299300000000004,212363
7.788999999999998,227602
9.277400000000007,339011
7.083999999999998,161620
8.549749999999996,196034
9.674000000000003,224675
7.562000000000003,317168
9.750000000000005,347241
9.113030952380953,359904
7.412000000000006,378373
4.488000000000002,36704
7.725,473463
9.423000000000007,119027
9.499666666666668,238463
8.528999999999995,186107
8.395999999999999,208558
8.901323015873022,507524
9.355000000000008,106802
8.681250000000002,390921
8.496000000000004,273920
7.155999999999998,190969
7.929999999999998,472847
9.357000000000005,193237
9.51763333333334,59749
8.272000000000002,321077
7.543999999999994,204965
6.823999999999999,99167
8.4055,365223
8.937,496405
7.713000000000001,328901
9.031333333333336,459107
6.934,392936
9.411000000000005,120155
8.259500000000001,211689
9.14658333333334,359807
8.20026666666666,180395
9.457050000000004,62032
7.989000000000002,433713
8.793299999999999,187769
6.381333333333331,513862
8.651999999999996,48565
9.128085714285714,79893
7.4821833333333325,364254
9.090824999999997,168010
8.334,178917
5.7943333333333396,306314
9.468000000000002,189746
6.286250000000001,373749
8.799999999999999,459471
7.313950000000003,237550
8.633999999999997,36335
8.579571428571429,327630
8.800800000000004,299124
8.801000000000002,486544
7.212999999999998,42683
8.599000000000002,12590
9.422571428571432,160939
7.362999999999999,512095
7.759333333333331,457338
7.960999999999993,349315
8.333200000000003,513458
8.306999999999999,435933
8.497333333333337,60445
7.318166666666664,430829
7.136833333333326,20007
8.596000000000002,190187
6.914000000000001,106629
5.7449999999999966,462536
8.243000000000002,264446
8.612999999999998,42151
9.880666666666672,323023
7.876000000000001,416065
8.154000000000003,30756
8.863000000000003,215884
6.476299999999998,223747
7.506999999999997,273138
9.583666666666666,25828
6.336999999999998,69437
5.07,168663
8.981000000000002,63612
9.060899999999998,160932
9.319999999999999,174578
8.114999999999998,482717
8.908999999999999,105936
8.792,343611
8.018333333333336,287788
9.133833333333337,304854
7.715666666666671,513596
8.782,240566
8.878,432110
8.887999999999995,254576
7.7079999999999975,298098
8.269,180773
7.975,347833
9.069083333333333,118751
8.472100000000003,47183
9.037838095238097,29588
8.758499999999996,261744
8.611000000000004,438723
7.195749999999999,204718
7.0489999999999995,337688
9.491556468531469,59594
8.711000000000002,477992
8.714499999999997,21839
9.557038095238099,238439
9.173,171364
8.3698,212517
8.040999999999997,240439
8.864000000000003,227241
8.862999999999998,431662
7.455999999999993,75728
6.599000000000001,371729
9.226,99068
6.832666666666671,128109
8.815999999999997,269714
8.198833333333333,101491
9.776000000000005,219538
6.299000000000001,243797
8.826999999999996,214759
7.616000000000001,510968
9.415000000000003,492815
6.178999999999998,125249
7.746666666666667,338183
7.734749999999998,166863
8.897666666666664,468847
7.301499999999997,2201
8.631999999999998,340280
9.537000000000004,278067
9.302000000000001,61313
9.26123650793651,432545
7.748000000000001,488108
9.4924,283119
9.342416666666665,190978
7.758000000000001,267794
9.579666666666666,341652
9.307000000000002,376697
6.0809999999999995,289607
7.787999999999996,453907
8.604416666666669,349564
9.199,265949
7.121000000000001,82023
7.8980000000000015,26940
9.658000000000003,187876
8.952000000000002,395781
5.647000000000002,69675
7.060333333333331,353986
9.645000000000003,414679
7.509999999999995,515430
9.324866666666678,149665
8.251000000000003,479943
3.434069047619046,242846
8.5585,424731
7.486999999999992,192766
7.046999999999998,400354
5.737999999999997,244527
9.507000000000007,321320
8.902999999999997,283971
8.505000000000003,227233
9.338,338945
7.736666666666666,513140
9.314400000000004,251405
6.472000000000003,480323
7.017833333333331,512877
9.258333333333335,95129
9.756000000000002,181198
9.634366666666669,25906
7.683000000000001,82319
7.578,152681
8.433600000000006,238801
9.124,98243
9.753000000000002,398721
6.454666666666667,46496
8.882000000000001,165322
9.32,509681
9.659000000000004,63506
9.542,251048
6.4908666666666655,190891
6.898583333333334,25554
5.730416666666667,319510
6.103999999999998,113001
9.184000000000003,446150
8.102874999999997,360634
9.677666666666667,262052
6.478999999999998,215017
7.1288500000000035,506120
6.291000000000001,475785
9.790000000000006,366692
9.125900000000001,330014
6.400000000000001,363706
6.5269999999999975,364643
7.861000000000002,70824
5.839999999999999,367457
8.378999999999998,384602
6.306333333333332,171844
8.987333333333336,36639
9.719000000000001,357686
8.841,141534
8.540999999999997,342792
9.719200000000003,111560
6.206999999999999,24877
8.594000000000001,415792
7.984999999999998,453004
7.2836666666666705,172541
7.653249999999998,3131
8.531,146377
8.694999999999995,447555
9.628666666666668,212430
9.795000000000003,188140
8.87,380598
9.319496428571432,222744
8.663000000000004,495232
7.547000000000001,512057
8.673683333333338,87963
9.719000000000005,97257
9.303000000000003,386405
7.323714285714288,167354
7.004000000000002,444738
8.726845238095239,514127
7.751000000000004,266414
6.230999999999998,104221
8.015249999999998,9790
8.231000000000003,12061
8.64175,310193
7.637,37486
8.610999999999995,183269
6.880999999999999,511144
9.130000000000004,281840
9.722800000000005,433597
7.280499999999998,361456
9.232999999999999,63751
8.798,224097
9.61033333333334,479720
8.838666666666672,477486
9.422200000000002,177051
7.346500000000003,404797
7.075000000000001,410124
8.037,318635
6.073,72495
9.649000000000003,424433
8.588000000000001,446245
9.349,148660
6.332999999999999,143588
8.87425,176009
9.541999999999998,217026
8.698499999999997,231815
8.777999999999997,494950
8.238000000000003,293157
8.377000000000002,42770
5.6196666666666655,512082
8.789749999999998,3215
8.504533333333333,376271
9.298000000000002,119900
8.912,181513
9.727666666666671,482353
5.719000000000001,361268
9.589000000000006,466124
9.000666666666671,291476
7.722000000000004,174873
9.192,478701
9.682483333333334,382184
9.005004761904763,181456
8.074600000000004,297001
7.967000000000004,93316
7.8050000000000015,371573
5.900999999999997,231636
